id_cliente,idade,genero,pais,nivel_educacao,score_credito,tipo_conta,saldo_conta,saldo_normalizado,salario_anual,num_produtos,num_transacoes,tempo_cliente,cartao_credito,membro_ativo,ruido_1,ruido_2,ruido_3,churn
1505,39,Feminino,Colombia,Graduação,729.0,Corrente,31630.22,-0.31285823663489987,109213.81,1,17.0,8.7,1,0,-1.2642339818443877,74,C,0
1506,36,Feminino,Chile,Ensino Médio,642.0,Poupança,23978.11,-0.3750546804243483,86091.56,3,19.0,4.1,1,0,1.2226252762759253,28,A,0
1507,50,Feminino,Brasil,Graduação,650.0,Corrente,105554.7,0.28800084210079635,66333.9,2,19.0,7.6,0,1,-1.1782146354129148,44,C,0
1508,53,Masculino,Chile,Ensino Médio,602.0,Poupança,9451.22,-0.49312942024388845,53754.87,2,27.0,0.1,0,0,1.5570271522103123,18,A,0
1509,43,Masculino,Brasil,Graduação,564.0,Poupança,14468.99,-0.45234492423515615,59365.74,2,23.0,8.5,0,1,1.0351221657715732,2,B,0
1510,59,Feminino,Argentina,Doutorado,600.0,Premium,39406.53,-0.24965229372447043,99930.55,1,20.0,0.2,1,1,1.2350557355075837,78,B,0
1511,28,Feminino,Brasil,Pós-Graduação,580.0,Premium,124806.87,0.4444827156271709,102144.91,2,19.0,11.0,0,0,1.8871059829532455,44,A,0
1512,39,Masculino,Argentina,Pós-Graduação,708.0,Corrente,66305.1,-0.031020387358573244,109203.46,2,24.0,24.1,1,0,0.08122792409576554,20,A,0
1513,33,Masculino,Brasil,,,Corrente,,-0.1723073483912456,,1,,1.7,1,0,-1.0129745958199576,56,C,0
1514,19,Feminino,Brasil,Graduação,769.0,Poupança,39884.43,-0.24576791667200026,68389.89,2,22.0,1.2,1,0,-0.10300787576864179,23,A,1
1515,41,Masculino,Brasil,Pós-Graduação,717.0,Poupança,58705.17,-0.09279271146901384,109768.39,3,28.0,7.2,1,1,-0.5666656054089627,60,A,0
1516,40,Feminino,Brasil,Pós-Graduação,651.0,Corrente,46257.71,-0.19396581878338967,33717.44,1,20.0,1.5,0,1,-0.7091912725137224,71,C,0
1517,60,Feminino,Argentina,Pós-Graduação,650.0,Corrente,10551.61,-0.4841854368482667,40495.65,2,24.0,10.0,0,1,0.15085343680683233,45,C,0
1518,49,Masculino,Brasil,Graduação,599.0,Poupança,38380.13,-0.25799488549399413,49494.76,1,20.0,0.5,1,0,-0.31170421420774647,47,B,1
1519,29,Feminino,Argentina,Ensino Médio,674.0,Premium,10012.34,-0.4885686300122876,84099.78,2,29.0,0.7,0,0,-0.7522096843169965,78,A,0
1520,64,Feminino,Argentina,Ensino Médio,747.0,Premium,40026.58,-0.2446125197311996,84889.3,1,19.0,19.4,0,0,-0.24540239258725827,37,A,0
1521,56,Feminino,Argentina,Ensino Médio,586.0,Corrente,20398.62,-0.40414881897958255,42679.82,2,26.0,5.6,1,1,0.548978464203705,8,B,0
1522,48,Masculino,Argentina,Doutorado,511.0,Corrente,764714.58,5.645660418959937,19827.68,3,24.0,9.4,1,0,0.956417206592696,5,A,0
1523,39,Masculino,Brasil,Graduação,713.0,Corrente,34617.92,-0.28857417444685823,56823.79,1,22.0,2.0,1,1,-1.6029239131909896,23,C,0
1524,30,Feminino,Brasil,Pós-Graduação,679.0,Corrente,6733.92,-0.5152156679205513,28254.57,3,24.0,5.6,1,1,-0.30320108632854215,10,A,0
1525,37,Masculino,Colombia,Graduação,549.0,Poupança,30914.6,-0.31867480475854226,20051.08,4,30.0,4.5,1,0,-0.14134320547470453,27,C,0
1526,55,Masculino,Argentina,Graduação,583.0,Poupança,67726.34,-0.019468531233750783,22963.86,1,28.0,4.6,1,1,-1.182520022227632,99,A,0
1527,64,Masculino,Argentina,Ensino Médio,572.0,Corrente,270502.53,1.6286988243287708,59624.9,1,26.0,5.7,0,1,-0.11970573304069894,1,B,0
1528,60,Feminino,Argentina,Ensino Médio,584.0,Corrente,17901.81,-0.4244429212360755,110926.42,4,28.0,4.3,1,0,0.1479956095400277,71,C,0
1529,36,Masculino,Brasil,Graduação,620.0,Corrente,5437.56,-0.5257524978760655,50178.24,4,21.0,2.8,1,0,0.5188345452809907,8,C,0
1530,28,Masculino,Argentina,Graduação,626.0,Premium,96780.85,0.2166868818542693,55649.5,1,25.0,1.6,1,0,0.07715802563167032,11,B,0
1531,43,Masculino,Chile,Ensino Médio,591.0,Corrente,6927.69,-0.5136407029876006,99681.66,1,22.0,7.3,1,1,-0.8809494099975556,98,C,0
1532,20,Feminino,Brasil,Pós-Graduação,581.0,Corrente,21517.32,-0.3950560116797324,19405.8,1,22.0,1.3,1,0,2.012030027571847,28,B,0
1533,45,Feminino,Chile,,,Poupança,,-0.3532701445622653,,4,,5.9,1,1,0.8291267716215981,34,A,1
1534,40,Masculino,Brasil,Pós-Graduação,665.0,Poupança,33404.3,-0.2984384926691198,48681.1,1,19.0,1.3,0,1,0.5527197446498667,43,B,1
1535,36,Feminino,Brasil,Ensino Médio,621.0,Premium,83033.33,0.10494687093906825,68846.49,2,19.0,4.9,1,1,1.0048312570109361,84,A,0
1536,22,Masculino,Chile,Graduação,754.0,Corrente,15988.72,-0.43999254018420303,36677.17,3,34.0,6.9,1,0,0.24460917181047706,28,C,0
1537,48,Feminino,Chile,Graduação,695.0,Poupança,26147.92,-0.35741843817237035,30008.55,1,29.0,1.2,0,1,1.2863008855219549,49,C,1
1538,35,Feminino,Chile,Pós-Graduação,506.0,Corrente,35698.92,-0.27978779320869074,53332.72,2,23.0,0.3,0,0,0.05687195028576429,61,B,0
1539,27,Feminino,Colombia,Graduação,697.0,Premium,43456.58,-0.21673343772665338,131862.47,1,23.0,0.7,1,0,0.0017474602741839962,37,A,0
1540,18,Masculino,Brasil,Graduação,704.0,Poupança,40838.99,-0.2380092413022453,82170.04,3,23.0,4.7,1,1,0.6352284787912039,3,B,0
1541,41,Feminino,Argentina,Pós-Graduação,610.0,Poupança,61279.89,-0.07186535577841754,36148.27,1,22.0,9.5,1,0,1.5763575462909234,9,C,0
1542,63,Feminino,Brasil,Ensino Médio,515.0,Corrente,99968.2,0.24259370168726935,21925.74,2,33.0,0.2,1,1,1.5120486152893071,86,C,0
1543,61,Feminino,Brasil,Ensino Médio,650.0,Poupança,58172.09,-0.09712559223723062,17867.87,2,20.0,6.6,1,0,0.5928475982599956,89,A,0
1544,36,Masculino,Brasil,Pós-Graduação,649.0,Corrente,62586.36,-0.06124635161909406,107975.5,1,31.0,2.1,1,1,0.5166118585767997,2,A,0
1545,34,Masculino,Argentina,Graduação,549.0,Corrente,,-0.5257416063396555,,1,24.0,3.3,0,1,0.6960424110964861,23,C,0
1546,47,Feminino,Brasil,Graduação,519.0,Corrente,38571.67,-0.2564380460283525,40323.59,1,24.0,13.2,0,1,0.9856209133365973,51,C,0
1547,30,Masculino,Chile,Graduação,642.0,Poupança,,-0.04517377636304454,,1,35.0,2.0,1,0,1.2987319394132422,17,A,0
1548,45,Feminino,Argentina,Ensino Médio,629.0,Corrente,87092.79,0.1379422115321222,18613.81,3,17.0,3.1,1,1,-0.23658408400384975,25,B,0
1549,51,Masculino,Brasil,Ensino Médio,612.0,Premium,15822.35,-0.4413447975816072,120013.4,3,21.0,0.1,1,1,1.3180612898373913,76,B,0
1550,56,Feminino,Argentina,Graduação,642.0,Poupança,16467.65,-0.43609979127911924,42100.54,2,32.0,0.4,1,1,0.342995114071306,27,A,0
1551,40,Masculino,Brasil,Pós-Graduação,550.0,Corrente,18234.66,-0.42173751235992,24608.57,2,22.0,1.5,1,0,0.6509316224999498,20,A,0
1552,39,Masculino,Brasil,Graduação,610.0,Poupança,69126.72,-0.008086225444384433,,2,30.0,0.1,0,0,1.3819493215339949,73,A,0
1553,31,Masculino,Chile,Graduação,697.0,Corrente,125574.85,0.45072486647202564,31775.22,3,24.0,5.0,0,0,0.7470622500906786,87,C,0
1554,32,Masculino,Brasil,Pós-Graduação,618.0,Corrente,22271.16,-0.38892879092803934,63862.77,1,25.0,2.8,1,0,0.9159955631528404,36,B,0
1555,39,Feminino,Chile,Graduação,499.0,Poupança,107964.18,0.30758512504782665,33227.08,1,25.0,4.0,0,0,-0.3894185332824212,28,A,0
1556,46,Feminino,Argentina,,,Premium,,-0.22763212678736944,,1,22.0,1.0,1,1,1.4983115437496803,29,B,1
1557,52,Feminino,Brasil,,,Corrente,,-0.3156736175167467,,2,26.0,1.8,1,0,0.695686711076125,42,C,0
1558,32,Feminino,Argentina,Ensino Médio,674.0,Poupança,28179.19,-0.34090825073698416,21721.83,1,23.0,5.5,1,0,0.12606571784049764,58,C,0
1559,59,Feminino,Brasil,Graduação,678.0,Poupança,88959.25,0.15311282126920836,55414.24,1,37.0,16.8,1,1,1.1010743868931026,32,A,0
1560,38,Masculino,Brasil,Doutorado,500.0,Corrente,53674.5,-0.13368205883572246,24045.95,1,27.0,0.3,1,0,2.587830497760499,12,A,0
1561,41,Masculino,Brasil,Doutorado,718.0,Poupança,557373.31,3.960388037252428,36577.64,2,26.0,11.1,1,1,-1.1689245018219347,30,A,0
1562,33,Masculino,Brasil,Ensino Médio,549.0,Poupança,13060.27,-0.46379501764665587,54696.37,1,29.0,4.3,0,1,-0.8037326229232822,60,A,0
1563,18,Feminino,Brasil,Ensino Médio,790.0,Corrente,67624.26,-0.020298238723845282,43153.76,1,26.0,4.1,1,1,2.6853053088358845,11,B,0
1564,52,Masculino,Colombia,Graduação,645.0,Premium,19244.08,-0.41353293423833726,56968.75,1,18.0,3.5,1,1,0.4266948423043742,84,A,0
1565,50,Masculino,Brasil,Graduação,537.0,Poupança,12795.59,-0.46594633992798634,73730.53,1,22.0,0.4,1,1,0.19086967863156787,11,B,0
1566,38,Feminino,Argentina,Graduação,547.0,Corrente,35845.0,-0.27860045317976245,24470.9,2,27.0,0.5,1,0,-0.11538574166216507,80,C,0
1567,42,Feminino,Brasil,Graduação,681.0,Premium,,-0.22188586596965687,,1,23.0,4.6,0,1,1.2084360009714399,99,C,0
1568,48,Feminino,Brasil,Pós-Graduação,614.0,Corrente,1204780.88,9.222524694510154,6649.51,1,25.0,2.1,1,1,2.611247308810287,50,B,0
1569,23,Feminino,Brasil,,,Premium,,-0.3332981554310901,,2,,12.5,0,0,-0.6651885407333455,1,B,0
1570,35,Feminino,Argentina,Pós-Graduação,795.0,Corrente,9356.12,-0.4939023942085043,40925.62,1,32.0,2.6,1,0,-0.09687672718933386,89,A,0
1571,51,Masculino,Brasil,Ensino Médio,587.0,Poupança,50393.27,-0.16035193645839807,27171.67,1,31.0,0.8,1,1,-0.3507271285678659,27,A,0
1572,26,Feminino,Brasil,Ensino Médio,655.0,Corrente,3012.22,-0.5454656910973209,59244.7,3,26.0,6.3,1,1,0.7328649768192781,32,A,0
1573,45,Feminino,Brasil,Graduação,777.0,Poupança,32521.34,-0.3056152023620453,99073.63,1,31.0,1.7,0,0,1.2223934376505747,6,C,0
1574,25,Masculino,Argentina,Ensino Médio,674.0,Corrente,37020.62,-0.26904499942285726,36841.84,1,23.0,3.7,0,1,1.6209327853331168,41,B,0
1575,47,Masculino,Brasil,Graduação,505.0,Corrente,94232.5,0.19597386184660587,27808.9,1,32.0,6.0,1,1,0.7667182826202803,36,B,0
1576,41,Masculino,Argentina,Pós-Graduação,695.0,Corrente,116814.99,0.37952461711682317,54123.03,2,24.0,11.5,1,1,2.519332791243617,39,B,0
1577,22,Masculino,Brasil,Ensino Médio,545.0,Premium,19845.18,-0.40864718607713235,21996.44,2,24.0,7.9,1,1,-0.574752983207413,87,B,0
1578,55,Feminino,Argentina,Pós-Graduação,776.0,Corrente,30310.92,-0.32358152319134237,32983.78,2,24.0,5.6,1,0,-0.8345405524327041,93,A,0
1579,33,Masculino,Brasil,Graduação,575.0,Poupança,14481.9,-0.45223999159705736,102072.77,2,27.0,5.7,1,1,1.469344293316209,30,A,0
1580,32,Masculino,Brasil,Ensino Médio,900.0,Poupança,9379.91,-0.4937090287971666,50884.19,1,24.0,14.6,1,1,0.1228323195963367,86,B,0
1581,44,Feminino,Brasil,Graduação,782.0,Premium,52673.81,-0.14181567941039577,15872.13,1,25.0,1.8,1,1,-1.375940323415281,57,A,1
1582,55,Masculino,Colombia,Pós-Graduação,578.0,Corrente,7876.96,-0.5059250248026281,16677.32,3,27.0,0.0,1,1,-0.3160629716374493,11,C,1
1583,29,Masculino,Brasil,Graduação,651.0,Premium,22080.45,-0.3904788841435166,54027.66,3,26.0,1.6,1,0,0.2556586540972739,90,A,0
1584,42,Feminino,Colombia,Graduação,717.0,Corrente,11001.55,-0.4805283190182009,82243.06,1,19.0,1.2,1,0,-0.6462482379073551,87,C,0
1585,47,Masculino,Brasil,Pós-Graduação,720.0,Poupança,70236.25,0.000932047983167797,4892936.4334663,2,22.0,5.4,1,0,-1.0146606870945887,3,C,0
1586,50,Feminino,Brasil,Pós-Graduação,689.0,Poupança,315437.59,1.9939315422935535,64204.43,1,21.0,5.0,1,1,-0.20762913652587592,48,B,0
1587,44,Masculino,Brasil,Ensino Médio,762.0,Corrente,7616.67,-0.5080406651101976,108902.26,1,25.0,4.5,1,1,-1.0645334203617114,6,B,0
1588,37,Masculino,Brasil,Pós-Graduação,638.0,Corrente,3929.93,-0.5380065329788393,152164.19,1,32.0,0.1,0,1,0.6351310389802319,7,A,0
1589,32,Masculino,Chile,Graduação,616.0,Corrente,31261.29,-0.315856904192899,59798.37,1,24.0,6.5,0,1,-1.9438048468928464,44,B,0
1590,43,Masculino,Chile,Pós-Graduação,618.0,Corrente,37006.07,-0.26916326200103985,66441.79,2,27.0,2.0,1,1,0.09042492796542237,61,C,0
1591,29,Feminino,Argentina,Graduação,727.0,Premium,47211.42,-0.18621405222404397,13630.83,2,24.0,5.5,1,0,0.5195098881083026,54,C,0
1592,18,Feminino,Argentina,Ensino Médio,682.0,Corrente,21256.44,-0.39717644751452713,172793.33,1,30.0,4.1,1,0,-0.09054123974837629,51,A,1
1593,47,Feminino,Brasil,Graduação,676.0,Premium,28544.88,-0.3379359179386627,34707.32,1,15.0,2.1,1,0,1.093222897070873,86,C,0
1594,52,Masculino,Colombia,Graduação,721.0,Corrente,56444.46,-0.11116779003417353,27998.81,3,24.0,0.7,0,1,-1.3705612342041356,48,B,0
1595,18,Feminino,Brasil,Graduação,465.0,Premium,126565.73,0.45877875124656337,42061.0,1,27.0,0.5,0,1,-0.7010895013761145,61,A,1
1596,29,Feminino,Argentina,Pós-Graduação,677.0,Poupança,3477.06,-0.5416874658847864,121419.17,2,25.0,8.9,1,0,-0.33003464625088946,97,A,0
1597,49,Masculino,Brasil,Pós-Graduação,669.0,Poupança,23324.81,-0.3803647108248061,184393.55,1,30.0,12.5,1,0,0.7127245694093065,40,A,0
1598,66,Feminino,Colombia,Graduação,800.0,Corrente,46937.42,-0.18844112757950918,52851.7,2,15.0,5.2,1,1,0.21850758604612067,3,B,0
1599,42,Masculino,Chile,Graduação,512.0,Poupança,12069.4,-0.4718488211410713,89219.11,1,19.0,0.5,0,1,2.143365982742418,30,C,0
1600,33,Masculino,Colombia,Graduação,790.0,Corrente,289932.54,1.7866261835530133,50308.15,1,20.0,2.6,1,1,-0.8057858969738931,24,B,0
1601,39,Feminino,Brasil,Graduação,656.0,Corrente,16941.27,-0.4322502021190629,26299.96,1,23.0,6.5,1,0,-1.3949888985806513,67,A,0
1602,58,Feminino,Brasil,Doutorado,694.0,Poupança,34559.88,-0.28904592427762904,118900.97,1,35.0,7.6,0,0,1.789088982933061,2,C,0
1603,34,Masculino,Brasil,Graduação,800.0,Poupança,70772.55,0.005291100950817426,33749.59,1,24.0,0.6,1,1,-1.4308585839323829,44,A,0
1604,32,Masculino,Argentina,Graduação,700.0,Corrente,17862.49,-0.424762514677597,123169.71,2,33.0,0.0,1,0,0.683062711399045,40,B,0
1605,36,Feminino,Argentina,Graduação,686.0,Poupança,3960.45,-0.5377584660450845,106843.97,1,16.0,6.2,0,0,-0.9786700420219693,19,A,0
1606,30,Feminino,Brasil,,671.0,Poupança,,-0.3934747068972297,,1,23.0,2.2,1,1,-2.069318350847686,63,B,0
1607,43,Masculino,Brasil,Graduação,606.0,Corrente,124907.49,0.44530055621938597,146882.0,2,23.0,1.5,0,1,-0.37478379381323196,24,A,0
1608,61,Masculino,Brasil,Graduação,647.0,Poupança,24239.19,-0.37293261898710434,187101.7,2,42.0,0.1,0,1,0.89949996247716,50,A,0
1609,45,Masculino,Chile,,,Poupança,,-0.4630547995713924,,4,,3.9,0,1,-1.2217710884730737,20,A,0
1610,38,Feminino,Brasil,,,Corrente,,0.32643390416669626,,2,,9.5,1,0,0.576094728144831,57,B,0
1611,38,Masculino,Argentina,Graduação,439.0,Poupança,24417.86,-0.3714803870390716,16017.52,2,26.0,15.8,1,0,0.7628635611864517,50,B,0
1612,23,Masculino,Brasil,Graduação,688.0,Poupança,19688.84,-0.409917919511707,188491.72,2,29.0,4.2,1,0,-1.271690141519304,95,B,0
1613,52,Masculino,Brasil,Ensino Médio,639.0,Poupança,43449.18,-0.21679358501727544,37653.86,3,37.0,3.6,1,1,-0.22776128871237047,58,B,0
1614,41,Feminino,Colombia,Pós-Graduação,619.0,Corrente,91573.78,0.1743637531273268,96860.02,3,31.0,0.4,1,0,1.5770748223271638,31,B,0
1615,39,Feminino,Brasil,Graduação,669.0,Poupança,632892.74,4.574210889120238,31421.47,1,24.0,4.0,1,1,0.6505926199637431,37,C,0
1616,80,Feminino,Brasil,Pós-Graduação,520.0,Corrente,97996.14,0.22656477385698207,123371.99,1,26.0,2.4,1,0,-0.26149246457602043,93,A,0
1617,45,Masculino,Brasil,Ensino Médio,823.0,Corrente,146065.14,0.6172701945206944,32206.69,1,36.0,4.7,1,1,0.4152954812539195,4,B,0
1618,32,Masculino,Brasil,Ensino Médio,640.0,Corrente,19788.19,-0.40911040149504463,23979.83,2,26.0,2.5,0,1,-0.6852633084704479,58,C,0
1619,36,Feminino,Argentina,Graduação,636.0,Premium,10603.7,-0.48376204869036094,43256.21,2,12.0,1.4,1,1,1.113695678385025,10,C,0
1620,55,Feminino,Brasil,Ensino Médio,563.0,Poupança,39135.98,-0.2518513274376861,35629.69,2,20.0,0.5,1,0,1.1132600646021393,63,A,0
1621,43,Feminino,Argentina,Pós-Graduação,652.0,Corrente,41299.43,-0.23426677934359416,70107.14,1,22.0,1.9,1,1,0.12090591508605468,36,A,0
1622,24,Feminino,Brasil,,,Corrente,,-0.48903834783999683,,2,,0.5,0,0,0.23070615645769357,55,A,0
1623,53,Feminino,Chile,Graduação,743.0,Corrente,29426.37,-0.33077115642373933,71440.59,3,25.0,1.0,1,1,-0.9987968750056726,99,B,1
1624,33,Feminino,Chile,,,Corrente,,-0.0933181874607322,,1,,21.8,1,1,-1.3520364270678293,57,A,0
1625,64,Feminino,Colombia,Graduação,699.0,Poupança,55964.46,-0.11506923591236075,32890.38,2,24.0,2.9,1,0,-0.37660474394153076,85,A,0
1626,54,Feminino,Colombia,Ensino Médio,617.0,Poupança,66512.52,-0.0293344750584616,34539.67,1,24.0,3.8,0,1,-0.08740170969117815,43,A,0
1627,36,Masculino,Brasil,Graduação,519.0,Premium,51490.76,-0.15143152429829032,167202.89,3,20.0,10.3,0,1,1.0626274973879888,65,C,0
1628,57,Masculino,Brasil,Graduação,631.0,Premium,19763.45,-0.40931148851801624,56111.86,3,34.0,27.1,1,1,0.9224277506183106,12,B,0
1629,42,Feminino,Argentina,Ensino Médio,628.0,Poupança,19600.67,-0.41063456635145645,14909.33,2,21.0,4.4,1,1,0.18483288835909284,62,A,0
1630,52,Masculino,Brasil,Graduação,744.0,Corrente,8614.98,-0.49992638920467036,35877.82,2,30.0,8.4,1,0,1.190538984372787,24,C,0
1631,47,Feminino,Brasil,Pós-Graduação,677.0,Corrente,309195.81,1.9431982780153212,51954.29,3,30.0,2.0,1,0,-0.9434861788144033,2,B,1
1632,31,Masculino,Brasil,Pós-Graduação,795.0,Poupança,36906.41,-0.2699732997014984,148336.68,2,23.0,1.8,0,0,1.0773368872783697,47,A,0
1633,34,Masculino,Brasil,Ensino Médio,757.0,Corrente,27727.4,-0.3445804053897054,90873.09,1,27.0,2.6,1,1,-0.7904287143494676,56,C,1
1634,54,Masculino,Brasil,Ensino Médio,608.0,Poupança,11913.76,-0.47311386496707347,28196.96,2,33.0,5.6,1,0,1.2396945300642426,84,B,0
1635,37,Masculino,Brasil,Graduação,488.0,Premium,1230325.69,9.430153223017605,209193.19,1,23.0,5.7,1,1,-0.013346464769981237,16,A,0
1636,37,Masculino,Brasil,Graduação,774.0,Premium,10016.67,-0.48853343571926144,48112.81,1,20.0,1.9,1,1,-1.9982866765377374,34,A,0
1637,30,Masculino,Argentina,Graduação,772.0,Corrente,21706.84,-0.39351559079882814,103548.76,3,36.0,0.7,1,1,0.7301571640314422,77,C,0
1638,47,Feminino,Brasil,Pós-Graduação,527.0,Corrente,59814.55,-0.0837756572432985,24513.88,2,30.0,5.0,1,0,0.80954575950078,18,A,0
1639,66,Masculino,Colombia,Pós-Graduação,785.0,Poupança,74626.84,0.03661881727131373,11627.2,1,21.0,0.7,1,0,-0.4565800544885821,29,C,1
1640,29,Masculino,Brasil,Ensino Médio,684.0,Poupança,114636.15,0.36181497891426173,21056.01,1,25.0,4.3,1,0,-0.37125957839401674,54,C,1
1641,42,Masculino,Argentina,Graduação,664.0,Corrente,,2.0130109943999708,,1,21.0,5.9,1,0,-0.15954527988460382,51,C,0
1642,58,Feminino,Brasil,Ensino Médio,795.0,Poupança,66661.92,-0.028120150028875874,174077.1,1,23.0,6.0,0,0,-1.9251518126262714,14,B,0
1643,41,Feminino,Brasil,Graduação,771.0,Poupança,10226.76,-0.4868258216264523,55754.85,1,28.0,7.0,1,0,-2.3647281730951435,94,C,0
1644,47,Feminino,Brasil,Ensino Médio,708.0,Corrente,26679.9,-0.3530944982176244,28147.49,2,20.0,10.3,1,1,1.3016256381303892,58,B,0
1645,29,Masculino,Brasil,Ensino Médio,692.0,Corrente,52543.61,-0.14287394660485403,64316.69,1,19.0,3.5,1,0,-0.8240676674105768,35,A,0
1646,47,Masculino,Chile,Graduação,705.0,Premium,434465.25,2.961389820412868,54918.22,2,19.0,6.6,1,0,1.8552641095763638,9,B,0
1647,39,Feminino,Argentina,,,Poupança,,-0.5147914669614209,,1,,4.8,1,0,1.370401801138914,37,C,0
1648,53,Feminino,Brasil,,,Corrente,,0.679743640967494,,4,20.0,1.0,1,0,1.5671953142697388,12,A,0
1649,56,Masculino,Brasil,Doutorado,568.0,Poupança,45066.63,-0.20364693160962144,41193.98,1,20.0,0.1,0,0,-0.6502989524671549,85,C,0
1650,73,Masculino,Brasil,Graduação,620.0,Poupança,99249.94,0.23675567561129698,28914.44,1,28.0,1.7,1,0,-1.608401186930581,82,C,0
1651,48,Masculino,Brasil,Ensino Médio,617.0,Premium,32131.96,-0.3087800877704797,80552.56,1,23.0,2.9,0,1,-1.086882306594355,11,A,0
1652,45,Masculino,Brasil,Ensino Médio,592.0,Corrente,13214.64,-0.4625402963962064,79332.22,2,40.0,4.8,1,0,-0.4464547271529116,27,C,1
1653,44,Feminino,Colombia,Graduação,662.0,Premium,89415.32,0.1568197638143435,,2,20.0,9.5,1,1,-2.37322973285064,88,B,1
1654,37,Masculino,Brasil,Doutorado,620.0,Corrente,79643.62,0.07739526654792231,181050.72,1,17.0,1.1,0,0,-0.47542568912416716,43,A,1
1655,46,Masculino,Argentina,Graduação,695.0,Poupança,116595.78,0.3777428755523285,,1,26.0,0.7,1,1,-0.20167802751111075,50,A,0
1656,38,Masculino,Argentina,Pós-Graduação,503.0,Poupança,35740.31,-0.2794513747818196,28569.22,1,22.0,16.5,1,1,-1.2944209715866946,98,A,0
1657,44,Feminino,Chile,Graduação,639.0,Corrente,17680.43,-0.42624230058714446,62997.79,2,37.0,0.6,1,1,-1.0404850982458325,20,C,1
1658,57,Feminino,Brasil,Graduação,661.0,Corrente,5594.03,-0.5244807077998989,32696.96,2,27.0,3.3,1,1,-0.22059852118080178,13,C,0
1659,29,Feminino,Argentina,Graduação,622.0,Premium,97075.85,0.2190846454669052,65993.39,1,15.0,4.4,1,0,0.3562865483103014,47,A,1
1660,55,Masculino,Chile,Graduação,634.0,Poupança,60395.35,-0.07905490773069199,,1,17.0,3.9,1,0,-0.8908226680002443,8,B,0
1661,57,Feminino,Brasil,Graduação,507.0,Corrente,11396.49,-0.4773182418616775,38555.52,1,19.0,0.4,0,0,0.2922526095762693,69,C,0
1662,40,Masculino,Brasil,Pós-Graduação,682.0,Corrente,19028.85,-0.41528232631409195,152436.63,1,28.0,0.3,1,0,0.13684600798785523,71,C,0
1663,18,Masculino,Colombia,Ensino Médio,708.0,Corrente,2525517.8172021275,-0.40136229254120975,38432.07,2,27.0,0.6,0,0,0.046885859018390895,64,C,0
1664,34,Masculino,Argentina,Graduação,694.0,Corrente,6126.74,-0.5201508343962132,30354.17,1,27.0,4.4,0,1,-0.652014123856577,44,B,0
1665,57,Feminino,Brasil,,,Premium,,-0.4593023401576784,,1,,3.9,1,0,-1.3333795960353827,12,C,0
1666,41,Masculino,Brasil,Graduação,668.0,Poupança,9315.21,-0.4942349111894973,26091.76,1,32.0,1.3,1,0,1.6964519799007398,4,C,1
1667,30,Feminino,Brasil,Graduação,693.0,Premium,,-0.3900157500057268,,4,36.0,5.1,1,0,0.630305916457426,40,B,0
1668,35,Masculino,Brasil,Graduação,664.0,Corrente,14966.4,-0.4483019696637621,69281.74,3,23.0,8.6,1,1,1.005731653060738,19,B,0
1669,52,Masculino,Brasil,Graduação,711.0,Poupança,5154.34,-0.5280545135044409,86081.25,1,18.0,0.2,1,1,-0.08362968483892229,54,C,0
1670,48,Masculino,Brasil,Graduação,508.0,Corrente,411312.39,2.773203090797772,101954.9,1,35.0,3.4,0,1,-0.16402544226013785,1,A,0
1671,39,Masculino,Argentina,Pós-Graduação,569.0,Poupança,163251.77,0.7569633336320045,31309.19,1,28.0,5.8,1,0,0.49065968072538757,13,A,0
1672,37,Masculino,Argentina,Pós-Graduação,792.0,Corrente,14259.47,-0.4540479053609848,70094.89,2,21.0,1.5,0,0,-1.8346883504522455,50,B,0
1673,37,Masculino,Chile,Graduação,428.0,Corrente,50357.64,-0.16064153753473098,37061.54,1,21.0,1.8,1,1,-1.1146434693531446,53,C,0
1674,30,Masculino,Brasil,Doutorado,637.0,Poupança,,-0.08282476109061285,,2,20.0,4.8,1,0,-0.797774878028373,42,B,0
1675,61,Masculino,Chile,Pós-Graduação,755.0,Corrente,151645.83,0.6626301111830706,100904.28,2,33.0,11.4,1,1,-0.4545664225417623,25,B,0
1676,38,Feminino,Brasil,Graduação,641.0,Poupança,13597.95,-0.45942474802210653,,3,25.0,8.3,1,0,-0.8796956794701541,44,A,0
1677,56,Masculino,Brasil,Ensino Médio,613.0,Poupança,134662.66,0.524590697443377,57926.07,1,26.0,4.4,1,0,0.33280712525074635,98,B,0
1678,60,Masculino,Chile,Graduação,661.0,Poupança,18816.96,-0.4170045708289442,53817.16,3,22.0,6.6,0,1,0.08144723446283578,99,B,0
1679,53,Masculino,Brasil,Graduação,618.0,Premium,7309.76,-0.510535233348686,25784.98,2,23.0,2.3,1,1,1.392864689751377,61,C,0
1680,36,Masculino,Brasil,Pós-Graduação,652.0,Corrente,86592.1,0.1338725970805607,87522.9,1,26.0,5.1,1,1,2.4737591571125623,81,C,0
1681,46,Feminino,Brasil,Pós-Graduação,588.0,Corrente,170913.03,0.8192341487335061,68608.28,1,25.0,3.1,1,0,-1.262850240148433,90,B,0
1682,41,Feminino,Brasil,Pós-Graduação,749.0,Poupança,810568.2,6.018359203853612,14886.73,1,23.0,1.1,0,1,0.14730521396844534,21,B,0
